Game ID,Result
4919400,1.1x
4919401,6.29x
4919402,1.13x
4919403,1.27x
4919404,1.27x
4919405,25.18x
4919406,1.04x
4919407,1.31x
4919408,15.13x
4919409,4.18x
4919410,1.44x
4919411,1.23x
4919412,3.17x
4919413,23.12x
4919414,10.33x
4919415,1.39x
4919416,3.52x
4919417,1.1x
4919418,248.95x
4919419,1.09x
4919420,5.88x
4919421,1.35x
4919422,2.05x
4919423,1.26x
4919424,4.48x
4919425,2.59x
4919426,47.81x
4919427,1.43x
4919428,12.96x
4919429,3.86x
4919430,1.7x
4919431,2.63x
4919432,1.14x
4919433,2.99x
4919434,1.49x
4919435,1.35x
4919436,2.43x
4919437,3.81x
4919438,5.64x
4919439,1.32x
4919440,3.83x
4919441,1.54x
4919442,3.87x
4919443,15.49x
4919444,2.29x
4919445,1.23x
4919446,9.33x
4919447,6.58x
4919448,1.1x
4919449,1x
4919450,1.16x
4919451,1.22x
4919452,3.05x
4919453,3.45x
4919454,4.26x
4919455,1.14x
4919456,3.51x
4919457,1.52x
4919458,1.5x
4919459,2.19x
4919460,2.01x
4919461,29.12x
4919462,1.48x
4919463,1.12x
4919464,1.04x
4919465,2.27x
4919466,3.36x
4919467,1.33x
4919468,1.03x
4919469,1.27x
4919470,5.29x
4919471,9.63x
4919472,6.97x
4919473,10.33x
4919474,1.46x
4919475,1.52x
4919476,1.64x
4919477,1.14x
4919478,1.09x
4919479,31.37x
4919480,51.44x
4919481,1.39x
4919482,6.96x
4919483,1x
4919484,1.01x
4919485,5.46x
4919486,2.25x
4919487,5.66x
4919488,1x
4919489,1.43x
4919490,1.89x
4919491,1.6x
4919492,1.11x
4919493,1.06x
4919494,1.41x
4919495,3.64x
4919496,2.25x
4919497,1.11x
4919498,1.77x
4919499,1.02x
4919500,1.06x
4919501,1.53x
4919502,9.19x
4919503,2.89x
4919504,1.24x
4919505,1.25x
4919506,2.7x
4919507,1.55x
4919508,1.02x
4919509,1.59x
4919510,22.28x
4919511,1.72x
4919512,9.51x
4919513,22.09x
4919514,5.68x
4919515,2.42x
4919516,2.11x
4919517,5.33x
4919518,2.15x
4919519,1.49x
4919520,1.37x
4919521,3.08x
4919522,1.19x
4919523,1.59x
4919524,1.09x
4919525,13.08x
4919526,3.81x
4919527,3.87x
4919528,3.24x
4919529,42.26x
4919530,1.12x
4919531,1.23x
4919532,1.67x
4919533,1.08x
4919534,1.8x
4919535,5.27x
4919536,1.32x
4919537,1.33x
4919538,10.81x
4919539,1.05x
4919540,3.65x
4919541,1x
4919542,6.46x
4919543,1.5x
4919544,3.19x
4919545,1.68x
4919546,1.28x
4919547,2.92x
4919548,1.63x
4919549,4.89x
4919550,2.34x
4919551,19.25x
4919552,2.77x
4919553,1.08x
4919554,1.27x
4919555,2.16x
4919556,1.26x
4919557,2.4x
4919558,2.41x
4919559,1.57x
4919560,1.33x
4919561,1.74x
4919562,1.46x
4919563,1.34x
4919564,3.85x
4919565,62.87x
4919566,1.25x
4919567,2.71x
4919568,1.34x
4919569,1.28x
4919570,1.81x
4919571,2.96x
4919572,1.6x
4919573,12.76x
4919574,1.28x
4919575,2.23x
4919576,2.13x
4919577,1.64x
4919578,5.34x
4919579,1.46x
4919580,2.06x
4919581,1.12x
4919582,2.86x
4919583,186.73x
4919584,2.67x
4919585,1.33x
4919586,1.59x
4919587,1013.49x
4919588,1.11x
4919589,1.15x
4919590,14.71x
4919591,1.7x
4919592,1.24x
4919593,9.93x
4919594,1.35x
4919595,1.74x
4919596,15.72x
4919597,7.75x
4919598,2.64x
4919599,1.2x
4919600,1.37x
4919601,1.19x
4919602,73.2x
4919603,11.49x
4919604,3.71x
4919605,6.01x
4919606,1.13x
4919607,2.59x
4919608,2.24x
4919609,1.13x
4919610,1.25x
4919611,1.04x
4919612,8.73x
4919613,16.23x
4919614,1.77x
4919615,24.75x
4919616,1.22x
4919617,2.82x
4919618,9.06x
4919619,11.53x
4919620,1x
4919621,1.11x
4919622,2.12x
4919623,1.36x
4919624,4.26x
4919625,7.03x
4919626,4.23x
4919627,30.86x
4919628,4.23x
4919629,2.69x
4919630,3.34x
4919631,1.57x
4919632,7.98x
4919633,6.28x
4919634,1.23x
4919635,1.1x
4919636,1.84x
4919637,3.87x
4919638,3.47x
4919639,2.09x
4919640,1.29x
4919641,3.05x
4919642,17x
4919643,1.21x
4919644,2.29x
4919645,2.68x
4919646,1.95x
4919647,2.89x
4919648,2.24x
4919649,3.01x
4919650,5.69x
4919651,1.76x
4919652,1.42x
4919653,24.33x
4919654,1.64x
4919655,1.02x
4919656,42.79x
4919657,1.87x
4919658,1.09x
4919659,3.47x
4919660,1.66x
4919661,1.68x
4919662,1.37x
4919663,3.15x
4919664,1.11x
4919665,7.45x
4919666,2.47x
4919667,2.06x
4919668,22.27x
4919669,1.63x
4919670,2x
4919671,155.85x
4919672,3.67x
4919673,1.15x
4919674,40.88x
4919675,2.47x
4919676,1.15x
4919677,2.7x
4919678,1.81x
4919679,1.77x
4919680,3.37x
4919681,2.14x
4919682,15.9x
4919683,3.07x
4919684,2.29x
4919685,27.56x
4919686,123.44x
4919687,1.61x
4919688,1.25x
4919689,3.28x
4919690,1.62x
4919691,3.09x
4919692,1.36x
4919693,1.97x
4919694,1.11x
4919695,1.4x
4919696,1.99x
4919697,188.01x
4919698,7.75x
4919699,1.2x
4919700,1.48x
4919701,1.28x
4919702,1.63x
4919703,2.23x
4919704,6.75x
4919705,9.24x
4919706,1.04x
4919707,2.28x
4919708,1.51x
4919709,2.15x
4919710,3.95x
4919711,1.23x
4919712,1.66x
4919713,1.08x
4919714,11.11x
4919715,1.22x
4919716,1.94x
4919717,5.49x
4919718,65.46x
4919719,1.23x
4919720,6.47x
4919721,1.6x
4919722,10.93x
4919723,1.08x
4919724,1.15x
4919725,2.05x
4919726,1.61x
4919727,4.33x
4919728,2.57x
4919729,2.16x
4919730,1.94x
4919731,1.47x
4919732,3.73x
4919733,2.03x
4919734,1.01x
4919735,1.76x
4919736,3.4x
4919737,6.51x
4919738,3.13x
4919739,4.27x
4919740,4.32x
4919741,4.16x
4919742,4.03x
4919743,1.71x
4919744,1.19x
4919745,1.27x
4919746,1.81x
4919747,3.8x
4919748,2.46x
4919749,1.75x
4919750,1.48x
4919751,1.78x
4919752,1.22x
4919753,3.28x
4919754,4.26x
4919755,1.55x
4919756,71.51x
4919757,4.79x
4919758,4.23x
4919759,1x
4919760,1.24x
4919761,1.49x
4919762,3.74x
4919763,1.96x
4919764,30.03x
4919765,1.33x
4919766,1.79x
4919767,4.47x
4919768,1.56x
4919769,3.26x
4919770,2.22x
4919771,3.16x
4919772,3.33x
4919773,2.1x
4919774,18.96x
4919775,1.37x
4919776,1.76x
4919777,1.09x
4919778,1.07x
4919779,46.63x
4919780,2.32x
4919781,4.39x
4919782,1.42x
4919783,5.37x
4919784,1.03x
4919785,1.02x
4919786,1.64x
4919787,1.83x
4919788,1.74x
4919789,8.96x
4919790,1.76x
4919791,3.34x
4919792,2.5x
4919793,1.22x
4919794,4.62x
4919795,6.45x
4919796,1.28x
4919797,3.14x
4919798,1.35x
4919799,1.02x
4919800,1x
4919801,1.63x
4919802,1.2x
4919803,1.01x
4919804,1.42x
4919805,1x
4919806,1.1x
4919807,25.84x
4919808,1.33x
4919809,2.94x
4919810,1.39x
4919811,1.69x
4919812,1.4x
4919813,1.03x
4919814,3.93x
4919815,1.61x
4919816,1.13x
4919817,2.85x
4919818,3.25x
4919819,1.64x
4919820,3.58x
4919821,1.61x
4919822,9.08x
4919823,1.89x
4919824,1.4x
4919825,2.26x
4919826,1.02x
4919827,3x
4919828,2.97x
4919829,1.19x
4919830,2.42x
4919831,1.92x
4919832,1.74x
4919833,1.12x
4919834,2.67x
4919835,11.93x
4919836,3.88x
4919837,320.73x
4919838,2.35x
4919839,1.53x
4919840,4.05x
4919841,1.77x
4919842,1.5x
4919843,1.35x
4919844,2.78x
4919845,1.49x
4919846,1.81x
4919847,4.28x
4919848,7.47x
4919849,1.49x
4919850,2.17x
4919851,1.27x
4919852,1.12x
4919853,1.88x
4919854,1.09x
4919855,3.83x
4919856,1.53x
4919857,5.64x
4919858,1.25x
4919859,1.91x
4919860,1.42x
4919861,1.15x
4919862,30.58x
4919863,18.22x
4919864,5.05x
4919865,1.64x
4919866,2.71x
4919867,8.82x
4919868,4.99x
4919869,6.49x
4919870,2.58x
4919871,1.47x
4919872,3.09x
4919873,2.18x
4919874,69.27x
4919875,1.95x
4919876,1.56x
4919877,1.82x
4919878,13.78x
4919879,9.62x
4919880,1.14x
4919881,7.54x
4919882,20.27x
4919883,1.32x
4919884,1.46x
4919885,1.28x
4919886,1.57x
4919887,1.37x
4919888,1.27x
4919889,2.38x
4919890,1.04x
4919891,26.92x
4919892,1.7x
4919893,6.42x
4919894,2.01x
4919895,4.33x
4919896,3.37x
4919897,1.75x
4919898,1.41x
4919899,248.38x
4919900,3.11x
4919901,1.89x
4919902,1.01x
4919903,90.74x
4919904,1.25x
4919905,3.54x
4919906,1.44x
4919907,8.96x
4919908,2.06x
4919909,1.47x
4919910,1.41x
4919911,1.71x
4919912,1.05x
4919913,1.38x
4919914,2.87x
4919915,1.24x
4919916,1.4x
4919917,2.9x
4919918,2.26x
4919919,1.23x
4919920,1.39x
4919921,1.51x
4919922,2.37x
4919923,1x
4919924,1.29x
4919925,3.81x
4919926,2.28x
4919927,3.71x
4919928,1.02x
4919929,36.06x
4919930,1.16x
4919931,1.2x
4919932,2.23x
4919933,4.97x
4919934,10.72x
4919935,7.6x
4919936,2.74x
4919937,1.98x
4919938,2.43x
4919939,1x
4919940,1x
4919941,3.3x
4919942,1.41x
4919943,1.11x
4919944,1.15x
4919945,2.23x
4919946,1.45x
4919947,3x
4919948,17.85x
4919949,2.09x
4919950,7.78x
4919951,2.01x
4919952,1.25x
4919953,32.56x
4919954,2.71x
4919955,1.5x
4919956,42.16x
4919957,1.43x
4919958,1.2x
4919959,3.28x
4919960,1.47x
4919961,1.4x
4919962,3.59x
4919963,26.53x
4919964,4.06x
4919965,1.04x
4919966,6.37x
4919967,1.37x
4919968,10.53x
4919969,2.31x
4919970,1.24x
4919971,1.02x
4919972,1.03x
4919973,1.37x
4919974,2.65x
4919975,1.31x
4919976,1.09x
4919977,1.38x
4919978,1.47x
4919979,2.17x
4919980,39.18x
4919981,11.23x
4919982,1.3x
4919983,2.42x
4919984,5.99x
4919985,1.11x
4919986,8.84x
4919987,5.79x
4919988,2.04x
4919989,1.88x
4919990,1.93x
4919991,2.72x
4919992,2.75x
4919993,4.01x
4919994,32.06x
4919995,1.56x
4919996,1.94x
4919997,3.17x
4919998,1.68x
4919999,10.56x
4920000,1.42x
4920001,2.16x
4920002,1.17x
4920003,1.95x
4920004,1.04x
4920005,2.11x
4920006,3.45x
4920007,1.2x
4920008,1.45x
4920009,1.47x
4920010,1.02x
4920011,1.3x
4920012,5.34x
4920013,4.16x
4920014,1.34x
4920015,1.39x
4920016,2.4x
4920017,2.45x
4920018,1.86x
4920019,1.13x
4920020,15.56x
4920021,3.96x
4920022,2.14x
4920023,1.14x
4920024,1.81x
4920025,9.01x
4920026,1.38x
4920027,2.39x
4920028,5.12x
4920029,1.05x
4920030,2.13x
4920031,6.96x
4920032,4.45x
4920033,21.39x
4920034,8.36x
4920035,1.42x
4920036,1.91x
4920037,1.22x
4920038,1.46x
4920039,6.14x
4920040,1.17x
4920041,1.01x
4920042,10.05x
4920043,5.99x
4920044,7.27x
4920045,143.42x
4920046,7.54x
4920047,15.59x
4920048,1.1x
4920049,1.25x
4920050,1.03x
4920051,1.05x
4920052,1.14x
4920053,1.98x
4920054,1.65x
4920055,1.7x
4920056,1.15x
4920057,1.93x
4920058,2.02x
4920059,1.45x
4920060,2.43x
4920061,1.02x
4920062,6.22x
4920063,3.28x
4920064,1x
4920065,9.44x
4920066,3.54x
4920067,8.24x
4920068,1.22x
4920069,1.03x
4920070,1.74x
4920071,1.16x
4920072,1.48x
4920073,22.57x
4920074,1.75x
4920075,26.23x
4920076,2.22x
4920077,1.25x
4920078,1.87x
4920079,3.53x
4920080,1.3x
4920081,22.83x
4920082,1.64x
4920083,1.23x
4920084,2.6x
4920085,1.28x
4920086,1.3x
4920087,3.57x
4920088,1.95x
4920089,1.85x
4920090,1.21x
4920091,26.79x
4920092,1.58x
4920093,1.51x
4920094,1.79x
4920095,8.85x
4920096,1.15x
4920097,1.98x
4920098,1.36x
4920099,2.57x
4920100,2.02x
4920101,1.19x
4920102,4.39x
4920103,6.09x
4920104,5.12x
4920105,34.69x
4920106,13.65x
4920107,1.03x
4920108,1.56x
4920109,1.24x
4920110,2.53x
4920111,2.27x
4920112,1.26x
4920113,1.79x
4920114,1.09x
4920115,1.74x
4920116,2.73x
4920117,1.21x
4920118,4.08x
4920119,20.88x
4920120,24.36x
4920121,6.31x
4920122,3.86x
4920123,1.42x
4920124,3.04x
4920125,3.69x
4920126,9.25x
4920127,20.94x
4920128,1.19x
4920129,3.73x
4920130,2.62x
4920131,1.65x
4920132,4.9x
4920133,2.87x
4920134,2.96x
4920135,2.09x
4920136,5.51x
4920137,8.34x
4920138,5.2x
4920139,2.49x
4920140,24.48x
4920141,1.86x
4920142,5.74x
4920143,4.12x
4920144,1.66x
4920145,1.87x
4920146,1.22x
4920147,1.05x
4920148,1.15x
4920149,15.08x
4920150,1.3x
4920151,1.72x
4920152,30.13x
4920153,7.61x
4920154,1.15x
4920155,1.23x
4920156,1.94x
4920157,1.1x
4920158,1.05x
4920159,1x
4920160,1.52x
4920161,1.87x
4920162,4.58x
4920163,86.75x
4920164,2.12x
4920165,1.05x
4920166,1.17x
4920167,1.81x
4920168,3.64x
4920169,1.42x
4920170,2.17x
4920171,1.9x
4920172,1x
4920173,2.29x
4920174,3.89x
4920175,1.34x
4920176,1x
4920177,1.99x
4920178,2.01x
4920179,1.29x
4920180,1.86x
4920181,3.83x
4920182,3.25x
4920183,3.43x
4920184,1.23x
4920185,1.35x
4920186,1.8x
4920187,4.97x
4920188,4.44x
4920189,2.22x
4920190,2.06x
4920191,1.66x
4920192,1.43x
4920193,23.07x
4920194,6.91x
4920195,2.35x
4920196,1.45x
4920197,1.23x
4920198,1.3x
4920199,1.84x
4920200,1.85x
4920201,1.11x
4920202,1.09x
4920203,1.51x
4920204,1.8x
4920205,1.52x
4920206,1.89x
4920207,1.05x
4920208,1.67x
4920209,1.29x
4920210,39.13x
4920211,3.31x
4920212,6.06x
4920213,2.27x
4920214,1.32x
4920215,1.63x
4920216,1.81x
4920217,2.29x
4920218,1.42x
4920219,1.58x
4920220,1.52x
4920221,15.21x
4920222,6.28x
4920223,2.19x
4920224,3.71x
4920225,3.55x
4920226,1.48x
4920227,2.05x
4920228,1.03x
4920229,1.23x
4920230,20.21x
4920231,9.53x
4920232,1.56x
4920233,1.84x
4920234,9.65x
4920235,2.1x
4920236,29.88x
4920237,1.02x
4920238,3.41x
4920239,1.71x
4920240,1.14x
4920241,1.96x
4920242,2.33x
4920243,4.08x
4920244,1.69x
4920245,1.82x
4920246,5.06x
4920247,1.22x
4920248,15.08x
4920249,1.04x
4920250,1.73x
4920251,12.27x
4920252,1.18x
4920253,2.57x
4920254,1x
4920255,1.42x
4920256,12.41x
4920257,2.99x
4920258,2.69x
4920259,1.12x
4920260,2.95x
4920261,2.82x
4920262,1.19x
4920263,1.14x
4920264,4.08x
4920265,2.43x
4920266,5.92x
4920267,6.04x
4920268,3.26x
4920269,1.07x
4920270,1.44x
4920271,1.5x
4920272,1.14x
4920273,1.3x
4920274,1.73x
4920275,3.49x
4920276,17.21x
4920277,1.6x
4920278,3.15x
4920279,11.51x
4920280,3.27x
4920281,20.34x
4920282,3.01x
4920283,3.37x
4920284,3.07x
4920285,1.01x
4920286,5.7x
4920287,2.92x
4920288,1.27x
4920289,1.2x
4920290,1.82x
4920291,1.56x
4920292,10.31x
4920293,28.25x
4920294,1.52x
4920295,1.06x
4920296,1.02x
4920297,1.55x
4920298,3.83x
4920299,2.08x
4920300,2.88x
4920301,4.11x
4920302,1.41x
4920303,8.77x
4920304,3.07x
4920305,1.27x
4920306,1.96x
4920307,2.41x
4920308,1.1x
4920309,7.36x
4920310,29.02x
4920311,7.3x
4920312,1.16x
4920313,1.54x
4920314,1.02x
4920315,1x
4920316,2.35x
4920317,1.3x
4920318,2.13x
4920319,1.7x
4920320,1.5x
4920321,2.7x
4920322,11.01x
4920323,3.94x
4920324,1.75x
4920325,1.11x
4920326,10.09x
4920327,2.56x
4920328,4.9x
4920329,1.32x
4920330,4.05x
4920331,1.65x
4920332,1.75x
4920333,1.41x
4920334,1.01x
4920335,1.76x
4920336,6.77x
4920337,1.62x
4920338,3.35x
4920339,8.29x
4920340,1.97x
4920341,9.26x
4920342,5.64x
4920343,1.44x
4920344,1x
4920345,1.31x
4920346,1.61x
4920347,3.39x
4920348,3.49x
4920349,1.57x
4920350,2.5x
4920351,2.52x
4920352,1.28x
4920353,4.52x
4920354,4.01x
4920355,2.14x
4920356,1.78x
4920357,1.24x
4920358,4.58x
4920359,6.11x
4920360,2.94x
4920361,1.21x
4920362,3.81x
4920363,1.42x
4920364,2.29x
4920365,1.32x
4920366,37.46x
4920367,1.4x
4920368,2.34x
4920369,1.09x
4920370,1.43x
4920371,1x
4920372,1.14x
4920373,4.98x
4920374,3.83x
4920375,1.55x
4920376,2.28x
4920377,8.1x
4920378,1.05x
4920379,2.1x
4920380,2.08x
4920381,1.28x
4920382,1.29x
4920383,1.04x
4920384,2.14x
4920385,1.06x
4920386,8.03x
4920387,7.99x
4920388,1.13x
4920389,1.3x
4920390,2.17x
4920391,1.04x
4920392,3.18x
4920393,1.74x
4920394,1.54x
4920395,2x
4920396,3.5x
4920397,3.87x
4920398,1.98x
4920399,1.55x
4920400,26.72x
4920401,1.42x
4920402,1.45x
4920403,1.5x
4920404,1.62x
4920405,27.29x
4920406,15.88x
4920407,1.69x
4920408,2.5x
4920409,1.09x
4920410,2.49x
4920411,1.04x
4920412,1.87x
4920413,6.16x
4920414,1.08x
4920415,1.34x
4920416,10.78x
4920417,1.88x
4920418,2.65x
4920419,1.66x
4920420,1.32x
4920421,1.94x
4920422,13.58x
4920423,1.35x
4920424,2.29x
4920425,1.48x
4920426,1.02x
4920427,6.69x
4920428,1.26x
4920429,3.65x
4920430,1.82x
4920431,1.32x
4920432,4.49x
4920433,1.9x
4920434,1.1x
4920435,6.14x
4920436,8.15x
4920437,2.91x
4920438,24.62x
4920439,5.97x
4920440,2.76x
4920441,1.48x
4920442,4.78x
4920443,1.62x
4920444,2.29x
4920445,1.8x
4920446,7.58x
4920447,1.64x
4920448,3.89x
4920449,2.06x
4920450,1.72x
4920451,12.86x
4920452,2.13x
4920453,1.74x
4920454,21.67x
4920455,1.31x
4920456,1.04x
4920457,1.14x
4920458,2.52x
4920459,2.24x
4920460,1.94x
4920461,1.69x
4920462,45.59x
4920463,4.5x
4920464,10.16x
4920465,1.12x
4920466,3.03x
4920467,2.73x
4920468,1.04x
4920469,1.58x
4920470,7.23x
4920471,1.42x
4920472,1.16x
4920473,1.71x
4920474,1.74x
4920475,8.98x
4920476,96.83x
4920477,2.32x
4920478,10.18x
4920479,3.11x
4920480,2.09x
4920481,1.32x
4920482,3.01x
4920483,1.75x
4920484,2.05x
4920485,3.44x
4920486,2.59x
4920487,9.01x
4920488,1.94x
4920489,2.76x
4920490,3.72x
4920491,2.08x
4920492,1.67x
4920493,4.11x
4920494,4.35x
4920495,1.57x
4920496,1.82x
4920497,1.05x
4920498,6.81x
4920499,1.47x
4920500,3.6x
4920501,1.78x
4920502,3.04x
4920503,2.27x
4920504,1.37x
4920505,3.78x
4920506,1.14x
4920507,1.2x
4920508,7.26x
4920509,12.31x
4920510,1.59x
4920511,1.16x
4920512,12.39x
4920513,2.98x
4920514,1.31x
4920515,343.92x
4920516,3.23x
4920517,1.25x
4920518,4.82x
4920519,28.12x
4920520,1.05x
4920521,1.33x
4920522,3.27x
4920523,460.86x
4920524,3.21x
4920525,5.14x
4920526,1.21x
4920527,7.42x
4920528,1.91x
4920529,1.22x
4920530,9.27x
4920531,1.34x
4920532,18.65x
4920533,24.19x
4920534,1.55x
4920535,4.2x
4920536,1.3x
4920537,6.73x
4920538,2.32x
4920539,1.28x
4920540,1.78x
4920541,1.71x
4920542,1.59x
4920543,1.05x
4920544,2.74x
4920545,11.16x
4920546,46.33x
4920547,1.65x
4920548,19.35x
4920549,1.29x
4920550,2.94x
4920551,1.16x
4920552,2.28x
4920553,2.4x
4920554,1.69x
4920555,5.46x
4920556,2.46x
4920557,1.07x
4920558,6.02x
4920559,1.58x
4920560,5.38x
4920561,1.19x
4920562,4.7x
4920563,1.56x
4920564,1.45x
4920565,4.76x
4920566,1.66x
4920567,1.46x
4920568,1x
4920569,13.71x
4920570,14.58x
4920571,1.55x
4920572,1.22x
4920573,9.99x
4920574,2.29x
4920575,1.67x
4920576,2.32x
4920577,1.34x
4920578,1.61x
4920579,1.9x
4920580,2.33x
4920581,2.45x
4920582,2.19x
4920583,1.18x
4920584,1.47x
4920585,2.52x
4920586,1.62x
4920587,1.53x
4920588,2.84x
4920589,3.91x
4920590,1.32x
4920591,1.1x
4920592,3.2x
4920593,2.76x
4920594,1.56x
4920595,2.24x
4920596,1.92x
4920597,1.35x
4920598,10.58x
4920599,1.2x
4920600,1.01x
4920601,6.86x
4920602,1.17x
4920603,3.25x
4920604,1.16x
4920605,1.69x
4920606,1.82x
4920607,1.63x
4920608,1.03x
4920609,3.05x
4920610,1.21x
4920611,1.21x
4920612,2.76x
4920613,4.9x
4920614,1.68x
4920615,1.7x
4920616,19.13x
4920617,352.96x
4920618,1.34x
4920619,5.75x
4920620,1.82x
4920621,1.09x
4920622,4.66x
4920623,3.84x
4920624,2.18x
4920625,32.85x
4920626,1.76x
4920627,5.9x
4920628,1.16x
4920629,1.05x
4920630,1.26x
4920631,16.1x
4920632,108.85x
4920633,459.38x
4920634,1.48x
4920635,1.48x
4920636,4.96x
4920637,1.16x
4920638,3.82x
4920639,3.44x
4920640,1.71x
4920641,1.08x
4920642,1.02x
4920643,3.59x
4920644,1.19x
4920645,3.46x
4920646,14.21x
4920647,1.06x
4920648,26.47x
4920649,3.14x
4920650,1.46x
4920651,1.3x
4920652,1.86x
4920653,3.39x
4920654,1.66x
4920655,1.4x
4920656,5.24x
4920657,4.22x
4920658,2.12x
4920659,1.17x
4920660,1.09x
4920661,5.36x
4920662,2.94x
4920663,1.05x
4920664,3.34x
4920665,1.07x
4920666,1.11x
4920667,1.07x
4920668,1.78x
4920669,6.16x
4920670,7.55x
4920671,14.75x
4920672,1.23x
4920673,13.37x
4920674,3.02x
4920675,2.35x
4920676,1.38x
4920677,5.2x
4920678,2.54x
4920679,3.94x
4920680,2.75x
4920681,47.17x
4920682,1.93x
4920683,2.89x
4920684,1.28x
4920685,2.84x
4920686,1.75x
4920687,13.35x
4920688,1.41x
4920689,1.26x
4920690,1.67x
4920691,1.39x
4920692,7.4x
4920693,1.04x
4920694,16.47x
4920695,1.41x
4920696,8.79x
4920697,2.34x
4920698,1.41x
4920699,5.49x
4920700,1.23x
4920701,4.02x
4920702,10.45x
4920703,1.23x
4920704,2.01x
4920705,2.29x
4920706,1.76x
4920707,1.03x
4920708,5.13x
4920709,47.6x
4920710,3.13x
4920711,34.33x
4920712,1.74x
4920713,6.12x
4920714,1.71x
4920715,3.76x
4920716,1.01x
4920717,1.39x
4920718,9.07x
4920719,1.56x
4920720,8.65x
4920721,1.21x
4920722,1.35x
4920723,1.43x
4920724,1.33x
4920725,6.02x
4920726,1.09x
4920727,2.88x
4920728,11.06x
4920729,1.52x
4920730,1.64x
4920731,4.2x
4920732,1.45x
4920733,5.42x
4920734,1.59x
4920735,1.47x
4920736,7.05x
4920737,3.13x
4920738,1.53x
4920739,1.69x
4920740,1x
4920741,2.84x
4920742,1.02x
4920743,3.91x
4920744,2.47x
4920745,1.21x
4920746,1.09x
4920747,3.05x
4920748,1.4x
4920749,7.3x
4920750,14.22x
4920751,1.66x
4920752,3.38x
4920753,1.67x
4920754,2.7x
4920755,7.26x
4920756,1.33x
4920757,1.29x
4920758,1.39x
4920759,1.07x
4920760,1.7x
4920761,1.52x
4920762,2.43x
4920763,1.65x
4920764,11.53x
4920765,35.63x
4920766,1.52x
4920767,1.28x
4920768,34.16x
4920769,8.12x
4920770,1.58x
4920771,78.97x
4920772,1.39x
4920773,1.24x
4920774,1.79x
4920775,1.01x
4920776,1.07x
4920777,1.1x
4920778,1.95x
4920779,2.89x
4920780,3.14x
4920781,2.88x
4920782,2.39x
4920783,40.77x
4920784,2.82x
4920785,3.33x
4920786,1.36x
4920787,34.99x
4920788,1.13x
4920789,1.22x
4920790,11.3x
4920791,1.23x
4920792,4.7x
4920793,1.02x
4920794,2.84x
4920795,1.51x
4920796,1.29x
4920797,2.35x
4920798,2.33x
4920799,2.19x
4920800,5.46x
4920801,1.96x
4920802,2.48x
4920803,2.65x
4920804,8.09x
4920805,1.13x
4920806,2.51x
4920807,2.29x
4920808,5.84x
4920809,1.99x
4920810,1x
4920811,9.51x
4920812,10.14x
4920813,8.3x
4920814,2.05x
4920815,26.06x
4920816,1.28x
4920817,1.95x
4920818,4.58x
4920819,10.79x
4920820,7.23x
4920821,1.98x
4920822,2.11x
4920823,1.12x
4920824,1.18x
4920825,1.24x
4920826,1.1x
4920827,1.08x
4920828,1.96x
4920829,1.51x
4920830,3x
4920831,1.98x
4920832,1.02x
4920833,4.54x
4920834,4.08x
4920835,1.31x
4920836,1.46x
4920837,1.29x
4920838,6.2x
4920839,2.44x
4920840,1.15x
4920841,20.57x
4920842,6.62x
4920843,1.1x
4920844,10.09x
4920845,2.42x
4920846,1.89x
4920847,3.75x
4920848,1.1x
4920849,1.81x
4920850,1.44x
4920851,2.19x
4920852,1.26x
4920853,1.21x
4920854,2.28x
4920855,2.73x
4920856,2.05x
4920857,2.02x
4920858,5.74x
4920859,1.41x
4920860,1.14x
4920861,1.46x
4920862,7.1x
4920863,3.18x
4920864,1.38x
4920865,1.78x
4920866,1x
4920867,1.54x
4920868,1.93x
4920869,1.09x
4920870,1.34x
4920871,10x
4920872,1.35x
4920873,7.13x
4920874,2.4x
4920875,1.17x
4920876,8.91x
4920877,1.6x
4920878,7.88x
4920879,1.4x
4920880,2.17x
4920881,1.02x
4920882,2.01x
4920883,1.58x
4920884,49.25x
4920885,1.22x
4920886,3.1x
4920887,1.24x
4920888,2.48x
4920889,1.6x
4920890,1.07x
4920891,1.21x
4920892,2.69x
4920893,2.19x
4920894,51.3x
4920895,110.3x
4920896,1.49x
4920897,1.17x
4920898,4.66x
4920899,1.97x
4920900,1.77x
4920901,1x
4920902,11.51x
4920903,5.37x
4920904,1.12x
4920905,1.64x
4920906,1.6x
4920907,1.34x
4920908,1.01x
4920909,19.32x
4920910,1.47x
4920911,17.62x
4920912,1.42x
4920913,1.27x
4920914,1.32x
4920915,1.74x
4920916,2.68x
4920917,18.7x
4920918,1.52x
4920919,2.68x
4920920,15.14x
4920921,1.26x
4920922,1.45x
4920923,82.14x
4920924,1.81x
4920925,1.42x
4920926,1.1x
4920927,11.85x
4920928,3.41x
4920929,1.57x
4920930,1.08x
4920931,1.11x
4920932,2.35x
4920933,2.42x
4920934,3.63x
4920935,1.41x
4920936,1.27x
4920937,1.72x
4920938,1.06x
4920939,15.18x
4920940,1.06x
4920941,12.64x
4920942,1.7x
4920943,1.33x
4920944,1.33x
4920945,1.08x
4920946,1.47x
4920947,1.01x
4920948,1x
4920949,10.01x
4920950,1.76x
4920951,4.87x
4920952,6.85x
4920953,58.79x
4920954,1.05x
4920955,4.22x
4920956,1.2x
4920957,6.18x
4920958,2.89x
4920959,2.4x
4920960,1.02x
